2.576442,3.735580
2.577694,3.735272
2.578962,3.735132
2.578513,3.735100
2.578684,3.735122
2.578627,3.735125
2.578494,3.735112
2.578333,3.735089
2.577992,3.735039
2.494850,3.721013
2.363415,3.698620
2.232014,3.676908
2.100334,3.655527
1.968726,3.634360
1.837264,3.613316
1.705557,3.592283
1.573855,3.571271
1.442444,3.550299
1.310760,3.529279
1.179044,3.508246
1.047625,3.487249
0.915967,3.466199
0.784267,3.445135
0.652774,3.424099
0.521173,3.403033
0.389498,3.381949
0.257988,3.360888
0.126376,3.339805
-0.005276,3.318710
-0.136775,3.297639
-0.268457,3.276538
-0.400061,3.255440
-0.531539,3.234366
-0.663247,3.213256
-0.794861,3.192158
-0.926318,3.171082
-1.058016,3.149969
-1.189697,3.128861
-1.321111,3.107789
-1.452788,3.086675
-1.584499,3.065559
-1.715921,3.044488
-1.845789,3.023666
-1.926715,3.010297
-1.964659,3.004058
-1.982970,3.001097
-1.991689,2.999700
-1.992676,2.999536
-1.992764,2.999521
-1.992649,2.999541
-1.989649,3.000174
-1.988429,3.000642
-1.987283,3.001264
-1.986625,3.001743
-1.985897,3.002444
-1.984937,3.003655
-1.984275,3.004745
-1.983746,3.005949
-1.983503,3.006716
-1.983477,3.007061
-1.983456,3.007380
-1.983465,3.007375
-1.983470,3.007312
-1.983472,3.007216
-1.983474,3.006990
-1.985977,2.916033
-1.987375,2.782760
-1.987867,2.649449
-1.987885,2.516310
-1.987670,2.382912
-1.987329,2.249564
-1.986953,2.116381
-1.986603,1.982997
-1.986311,1.849642
-1.986078,1.716461
-1.985904,1.583066
-1.985796,1.449673
-1.985744,1.316508
-1.985742,1.183108
-1.985791,1.049711
-1.985896,0.916523
-1.986043,0.783140
-1.986221,0.649765
-1.986432,0.516579
-1.986660,0.383210
-1.986891,0.249830
-1.987129,0.116661
-1.987375,-0.016716
-1.987618,-0.150089
-1.987857,-0.283254
-1.988102,-0.416638
-1.988347,-0.550005
-1.988585,-0.683183
-1.988826,-0.816552
-1.989041,-0.912389
-1.988819,-0.958001
-1.988795,-0.979831
-1.988795,-0.990283
-1.988794,-0.991449
-1.988795,-0.991404
-1.988795,-0.991358
-1.988895,-0.988819
-1.988913,-0.988661
-1.989251,-0.987625
-1.989720,-0.986652
-1.990340,-0.985712
-1.991540,-0.984330
-1.992406,-0.983544
-1.992978,-0.983188
-1.993934,-0.982707
-1.994960,-0.982353
-1.996238,-0.982099
-1.997554,-0.981984
-1.997970,-0.981983
-1.996916,-0.981946
-1.996845,-0.981945
-1.996888,-0.981949
-1.996905,-0.981950
-1.973274,-0.978134
-1.847509,-0.952632
-1.714937,-0.934974
-1.581967,-0.922488
-1.449025,-0.912668
-1.315920,-0.904088
-1.182828,-0.895964
-1.049912,-0.887899
-0.916784,-0.879662
-0.783772,-0.871173
-0.650935,-0.862415
-0.517870,-0.853369
-0.384873,-0.844073
-0.252102,-0.834559
-0.119103,-0.824834
0.013916,-0.814939
0.146629,-0.804916
0.279578,-0.794751
0.412566,-0.784483
0.545299,-0.774148
0.678210,-0.763719
0.810631,-0.753268
0.899458,-0.745950
0.940935,-0.742643
0.961102,-0.741014
0.970487,-0.740262
0.970589,-0.740253
0.970587,-0.740254
0.970584,-0.740254
0.969930,-0.740381
0.968843,-0.740698
0.967783,-0.741168
0.966742,-0.741807
0.965655,-0.742640
0.964853,-0.743478
0.964185,-0.744395
0.963637,-0.745404
0.963217,-0.746507
0.962888,-0.747900
0.962887,-0.748275
0.962917,-0.749399
0.963084,-0.750457
0.963232,-0.751028
0.963314,-0.751283
0.963347,-0.751373
0.963355,-0.751391
0.963354,-0.751388
0.938827,-0.663361
0.899756,-0.536239
0.861991,-0.426043
0.841435,-0.370162
0.831560,-0.343764
0.826800,-0.331025
0.825222,-0.326801
0.825214,-0.326781
0.825206,-0.326761
0.825430,-0.327263
0.826023,-0.328307
0.827045,-0.329675
0.827656,-0.330271
0.828548,-0.330969
0.829403,-0.331481
0.829853,-0.331699
0.830059,-0.331787
0.830135,-0.331816
0.830134,-0.331815
0.826501,-0.330352
0.723333,-0.280761
0.601524,-0.227126
0.478218,-0.176673
0.354409,-0.127998
0.230016,-0.080038
0.117245,-0.037000
0.056837,-0.014241
0.028682,-0.003506
0.015055,0.001715
0.009389,0.003876
0.009297,0.003910
0.009205,0.003943
0.009113,0.003977
0.009021,0.004010
